Pipe ID,Pipe Name,Pipe Ownership,Row Number,Item,2010Q4,2011Q4,2012Q4,2013Q4,2014Q4,2015Q4,2016Q4,2017Q4,2018Q4,2019Q4,2020Q4,2021Q4,2022Q4,2023Q4,2024Q4
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,27610699,92846843,103596897,75552683,,128080283,146614414
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,54.35,53,55.23,52.44,,50.45,55.17
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,45.65,47,44.77,47.56,,49.55,44.83
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,1.13,4.44,4.34,4.33,,4.87,4.99
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,4.05,10.85,10.7,13.07,,9.83,9.18
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,2.46,7.45,7.19,8.48,,7.33,6.87
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,169572.49,2184871.91,2483198.97,1715538,,3149120,4038666
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,510473.51,4734724.76,4962695.39,4696424,,6239608,6036280
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,680045.99,6919596.67,7445894.37,6411962,,9388728,10074946
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),80,Income Tax Allowance,,,,,,,,,357689,2763309,2945413,2180685,,,
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,28.9,28.9,28.9,28.9,,,
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),90,Total Cost of Service,,,,,,,,,2582340.99,14445388.67,18183324.37,15913143,,20534776,25019981
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),100,Total Interstate Operating Revenues,,,,,,,,,334539,3215406,4454499,10579457,,22377958,27304162
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),110,Total Interstate Throughput in Barrels,,,,,,,,,513935,4847661,6979906,9163849,,40637338,35088000
423,"3 Bear Delaware Operating-NM, LLC",3BEAR MIDSTREAM (100.000%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,0,0,0,,,,8491296000
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),10,Operating and Maintenance Expenses,,,,,,,,,3295350,31184186,22787205,8230240,14119618,12919758,14477061
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),20,Depreciation Expense,,,,,,,,,1490920,15088557,21604945,26575399,26470965,26908408,27308763
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),30,AFUDC Depreciation,,,,,,,,,110170,1074786,1428654,1464028,1460670,1474843,1475348
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),40,Amortization of Deferred Earnings,,,,,,,,,433,66964,199392,334021,557082,817481,1077127
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),50,Rate Base,,,,,,,,,0,0,0,,,,
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),51,Rate Base - Original Cost,,,,,,,,,290896399,454133476,671546529,786854640,767517292,750169239,745217099
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,0,0,0,0,0,0,0
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,77468,2037436,5513870,9700944,16050666,23324793,30351039
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,290973867,456170912,677060399,796555584,783567958,773494032,775568138
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,54.45,54.02,55.27,52.57,51.01,50.17,54.64
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,45.55,45.98,44.73,47.43,48.99,49.83,45.36
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,0.38,4.61,4.34,4.33,4.5,4.87,4.99
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,1.35,10.85,10.69,13.07,11.8,9.83,9.18
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,0.82,7.48,7.18,8.48,8.08,7.34,6.89
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,602054.03,11360124.58,16240769.66,18131843,17986411,18898617,21146144
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,1789271.05,22757591.31,32374570.55,49379285,45296653,37887973,32295030
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,2391325.08,34117715.89,48615340.21,67511128,63283064,56786590,53441174
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),80,Income Tax Allowance,,,,,,,,,0,0,0,,,,
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,0,0,0,,,,
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),90,Total Cost of Service,,,,,,,,,7288198.08,81532208.89,94635536.21,104114816,105891399,98907080,97779473
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),100,Total Interstate Operating Revenues,,,,,,,,,7735151,97443723,111194645,116386720,118682971,138743585,155180580
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),110,Total Interstate Throughput in Barrels,,,,,,,,,5859962,73821002,82728625,85780306,83771068,88046302,90341557
428,"MarkWest Liberty NGL Pipeline, L.L.C.",MPLX (100.000%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,509674584,6635978468,7615511384,8026285885,7782344672,8303018954,8407501705
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),10,Operating and Maintenance Expenses,,,,,,,,,34542,528922,617231,1011667,827260,1333358,1197403
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),20,Depreciation Expense,,,,,,,,,238690,1183329,1211222,1221727,1227433,1230222,1230222
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),30,AFUDC Depreciation,,,,,,,,,51664,53365,54562,54996,55224,55332,45194
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),40,Amortization of Deferred Earnings,,,,,,,,,0,9077,15371,39240,48465,63192,148682
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),50,Rate Base,,,,,,,,,0,0,0,,,,
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),51,Rate Base - Original Cost,,,,,,,,,50896163,50997258,50312465,48951779,47577485,46264520,42152451
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,0,0,0,,,,
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,0,371623,619482,1577745,1913400,2462251,6244020
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,50896163,51368881,50931947,50529524,49490885,48726771,48396471
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,58.72,64.91,67.49,65.66,64.56,53.68,39.19
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,41.28,35.09,32.51,34.34,35.44,46.32,60.81
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,5.79,5.21,5.47,5.47,5.5,5.69,5.64
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,10.58,14.17,12.45,10.66,11.96,11.46,11.72
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,7.77,8.35,7.74,7.25,7.79,8.36,9.34
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,1730412.54,1737198.47,1880256.22,1814819,1757322,1488307,1069715
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,2222851.24,2554190.73,2061468.01,1849706,2097733,2586550,3449184
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,3953263.78,4291389.19,3941724.22,3664525,3855055,4074856,4518899
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),80,Income Tax Allowance,,,,,,,,,620770,714791,581050,529379,600251,738919,999663
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,21.59,21.59,21.59,21.59,21.59,21.59,21.59
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),90,Total Cost of Service,,,,,,,,,4898929.78,6780873.19,6421160.22,6521533,6613688,7495880,8140063
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),100,Total Interstate Operating Revenues,,,,,,,,,593013,3809635,4679167,4851778,4599370,4760778,5705050
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),110,Total Interstate Throughput in Barrels,,,,,,,,,4382949,27464960,32827518,33810314,31158623,28861247,32157169
429,"ONEOK Southeast Texas NGL Pipeline, L.L.C.",OKE (100.000%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,87658980,549299200,656550360,676213740,623169440,577224940,643143400
430,"Sunrise Pipeline, LLC",PAA (100.000%),10,Operating and Maintenance Expenses,,,,,,,,,1993886,17442968,18440160,16785487,17117071,18013530,19304844
430,"Sunrise Pipeline, LLC",PAA (100.000%),20,Depreciation Expense,,,,,,,,,353801,1499056,1555479,1554124,5166893,5175828,5170997
430,"Sunrise Pipeline, LLC",PAA (100.000%),30,AFUDC Depreciation,,,,,,,,,19696,79468,78484,78146,259580,259890,259410
430,"Sunrise Pipeline, LLC",PAA (100.000%),40,Amortization of Deferred Earnings,,,,,,,,,2027,14043,30464,44023,205904,276042,346895
430,"Sunrise Pipeline, LLC",PAA (100.000%),50,Rate Base,,,,,,,,,0,0,0,,,,
430,"Sunrise Pipeline, LLC",PAA (100.000%),51,Rate Base - Original Cost,,,,,,,,,91556267,94914965,97781905,96499032,316577501,311456174,306378496
430,"Sunrise Pipeline, LLC",PAA (100.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,0,0,0,0,,,
430,"Sunrise Pipeline, LLC",PAA (100.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,990557,1589908,2569569,3368281,14714298,18820559,22903342
430,"Sunrise Pipeline, LLC",PAA (100.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,92546824,96504873,100351474,99867313,331291799,330276733,329281838
430,"Sunrise Pipeline, LLC",PAA (100.000%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
430,"Sunrise Pipeline, LLC",PAA (100.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,42.78,40.37,47.81,38.26,33.78,32.75,33.05
430,"Sunrise Pipeline, LLC",PAA (100.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,57.22,59.63,52.19,61.74,66.22,67.25,66.95
430,"Sunrise Pipeline, LLC",PAA (100.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,4.52,4.45,4.36,4.43,4.57,4.64,4.77
430,"Sunrise Pipeline, LLC",PAA (100.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,14.44,12.99,13.24,15.47,14.21,12.18,11.42
430,"Sunrise Pipeline, LLC",PAA (100.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,10.2,9.54,8.99,11.25,10.95,9.71,9.22
430,"Sunrise Pipeline, LLC",PAA (100.000%),70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
430,"Sunrise Pipeline, LLC",PAA (100.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,1789537.22,1733676.27,2091842.53,1692669,5114304,5018885,5191079
430,"Sunrise Pipeline, LLC",PAA (100.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,7646744.26,7475206.66,6934242.7,9538505,31174101,27053132,25175869
430,"Sunrise Pipeline, LLC",PAA (100.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,9436281.48,9208882.93,9026085.23,11231174,36288405,32072017,30366948
430,"Sunrise Pipeline, LLC",PAA (100.000%),80,Income Tax Allowance,,,,,,,,,0,0,0,0,,,
430,"Sunrise Pipeline, LLC",PAA (100.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,0,0,0,0,,,
430,"Sunrise Pipeline, LLC",PAA (100.000%),90,Total Cost of Service,,,,,,,,,11805691.48,28244417.93,29130672.23,29692954,59037853,55797307,55449094
430,"Sunrise Pipeline, LLC",PAA (100.000%),100,Total Interstate Operating Revenues,,,,,,,,,11619120,66095609,51575489,49181364,57651071,72696684,50515305
430,"Sunrise Pipeline, LLC",PAA (100.000%),110,Total Interstate Throughput in Barrels,,,,,,,,,7156000,40608702,31874793,25903942,28297016,34456491,23333114
430,"Sunrise Pipeline, LLC",PAA (100.000%),120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,3790911920,21638544369,16018770089,10697734325,11133633125,17091604933,11947067599
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",10,Operating and Maintenance Expenses,,,,,,,,,3169783,12293659,16749023,15904506,26081586,26836268,28650922
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",20,Depreciation Expense,,,,,,,,,4122778,7255923,32030900,41988421,50288091,43993977,34258627
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",30,AFUDC Depreciation,,,,,,,,,220595,778965,2250366,2692703,3315437,2859691,2189274
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",40,Amortization of Deferred Earnings,,,,,,,,,14247,76283,117946,322812,653189,1077355,1656663
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",50,Rate Base,,,,,,,,,0,0,0,,,,
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",51,Rate Base - Original Cost,,,,,,,,,207644395,187235833,884690920,1145734055,1044075421,971207992,1102282765
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,0,0,0,,0,0,0
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,1115338,3230277,3092699,11126085,20079225,28818571,44401402
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,208759733,190466110,887783619,1156860140,1064154646,1000026563,1146684167
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",60,Rate of Return % (10.25% - 10.25),,,,,,,,,0,0,0,,,,
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,54.16,52.29,55.53,52.71,51.1,50.24,54.67
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,45.84,47.71,44.47,47.29,48.9,49.76,45.33
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,3.59,4.44,4.34,4.33,4.5,4.87,4.99
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,12.86,10.85,10.7,13.07,11.8,9.83,9.18
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,7.84,7.5,7.17,8.46,8.06,7.34,6.88
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",70,Return on Trended Original Cost Rate Base,,,,,,,,,0,0,0,,,,
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,4059007.34,4422005.96,21395602.97,26403516,24468951,24484224,31281922
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,12306436.36,9859544.85,42243319.16,71503246,61407219,48917749,47716899
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,16365443.71,14281550.81,63638922.14,97906762,85876170,73401973,78998821
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",80,Income Tax Allowance,,,,,,,,,5407978,4852054,18352959,25762841,26037674,20397942,16112094
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,24,24,24,24,24,24,24
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",90,Total Cost of Service,,,,,,,,,29300824.71,39538434.81,133140116.1,184578045,192252147,168567206,161866401
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",100,Total Interstate Operating Revenues,,,,,,,,,884965,3066521,33367355,72024058,99030062,120700844,147722161
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",110,Total Interstate Throughput in Barrels,,,,,,,,,4555904,14510460,26929223,37973180,51449380,59181965,69755241
431,EPIC Y-Grade Pipeline,"CVX (15.000%) | EPIC Y-GRADE SERVICES, LP (75.000%) | SCM Topco, LLC (10.000%)",120,Total Interstate Throughput in Barrel-Miles,,,,,,,,,864899885,2812777197,5074666453,31110595577,31454214210,42826642074,50663949725
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),10,Operating and Maintenance Expenses,,,,,,,,,,449271,153926,154095,175953,366359,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),20,Depreciation Expense,,,,,,,,,,938870,867366,873482,891197,892847,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),30,AFUDC Depreciation,,,,,,,,,,37592,34843,34557,34789,34805,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),40,Amortization of Deferred Earnings,,,,,,,,,,43653,50018,63462,60510,67198,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),50,Rate Base,,,,,,,,,,0,0,,,,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),51,Rate Base - Original Cost,,,,,,,,,,18457454,17319024,16675100,15969180,14941939,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),52,Rate Base - Unamortized Starting Rate Base Write-Up,,,,,,,,,,0,0,0,0,0,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),53,Rate Base - Accumulated Net Deferred Earnings,,,,,,,,,,890628,1023063,1366640,1224739,1358974,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),54,Total Rate Base -Trended Original Cost - (line 5a + line 5b + line 5c),,,,,,,,,,19348082,18342087,18041740,17193919,16300913,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),60,Rate of Return % (10.25% - 10.25),,,,,,,,,,0,0,,,,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),61,Rate of Return - Adjusted Capital Structure Ratio for Long Term Debt,,,,,,,,,,55.01,51.54,48.6,48.88,49.98,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),62,Rate of Return - Adjusted Capital Structure Ratio for Stockholders’ Equity,,,,,,,,,,44.99,48.46,51.4,51.12,50.02,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),63,Rate of Return - Cost of Long Term Debt Capital,,,,,,,,,,5.51,4.46,4.48,4.65,4.91,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),64,Rate of Return - Real Cost of Stockholders’ Equity,,,,,,,,,,10.85,10.7,8.66,11.79,9.83,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),65,Rate of Return - Weighted Average Cost of Capital - (line 6a x line 6c + line 6b x line 6d),,,,,,,,,,7.91,7.48,6.63,8.3,7.37,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),70,Return on Trended Original Cost Rate Base,,,,,,,,,,0,0,,,,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),71,Return on Rate Base - Debt Component - (line 5d x line 6a x line 6c),,,,,,,,,,586450.23,421626.62,392818,390803,400026,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),72,Return on Rate Base - Equity Component - (line 5d x line 6b x line 6d),,,,,,,,,,944460.18,951077.56,803080,1036285,801509,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),73,Total Return on Rate Base - (line 7a + line 7b),,,,,,,,,,1530910.41,1372704.18,1195899,1427089,1201536,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),80,Income Tax Allowance,,,,,,,,,,269741,272675,236844,298068,237457,
436,UEOM NGL Pipelines LLC,CANADA PENSION PLAN INVESTMENT BOARD (35.000%) | WMB (65.000%),81,Composite Tax Rate % (37.50% - 37.50),,,,,,,,,,21,21,21,21,21,
